case_mode	case_n	case_seed	call_idx	candidate_idx	cand_kind	cand_is_same_side_reject	cand_is_accepted	cand_is_other_reject	candidate_elapsed_ms	cand_same_side_probe_ms	cand_same_side_probe_queue_ms	cand_same_side_probe_neighbor_iter_ms	cand_same_side_probe_found_t	cand_same_side_probe_visited_vertices	cand_third_comp_scan_ms	cand_bfs_total_ms	cand_bfs_neighbor_iter_ms	cand_partition_ms	cand_connectivity_check_ms	cand_accept	cand_reject_reason
comb_dense	256	1	28	80	separator_candidate	1	0	0	1.518	0.722	0.013	0.698	1	200	0.000	0.722	0.698	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	81	separator_candidate	1	0	0	2.145	1.004	0.015	0.973	1	200	0.000	1.004	0.973	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	82	separator_candidate	1	0	0	2.416	1.101	0.018	1.067	1	200	0.000	1.101	1.067	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	83	separator_candidate	1	0	0	2.404	0.831	0.013	0.802	1	200	0.000	0.831	0.802	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	84	separator_candidate	1	0	0	3.252	1.543	0.025	1.494	1	200	0.000	1.543	1.494	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	85	separator_candidate	1	0	0	2.190	0.897	0.014	0.864	1	200	0.000	0.897	0.864	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	86	separator_candidate	1	0	0	2.546	1.487	0.020	1.445	1	200	0.000	1.487	1.445	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	87	separator_candidate	1	0	0	1.910	0.869	0.071	0.783	1	200	0.000	0.869	0.783	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	88	separator_candidate	1	0	0	2.306	1.061	0.018	1.027	1	200	0.000	1.061	1.027	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	89	separator_candidate	1	0	0	2.277	1.162	0.015	1.128	1	200	0.000	1.162	1.128	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	90	separator_candidate	1	0	0	2.543	1.209	0.036	1.154	1	200	0.000	1.209	1.154	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	91	separator_candidate	1	0	0	2.800	1.626	0.018	1.592	1	200	0.000	1.626	1.592	0.000	0.000	0	same_side_reject
