comb_dense	256	1	122	2	60	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.021	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	123	132	6150	2427	0.394634	1	1	1	0	1	1	0	1	1	Q2427_A1_B1_OB1_BZ0_CC1	1.325	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	124	2	49	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.018	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	125	131	6065	2427	0.400165	0	2	0	0	0	1	0	1	1	Q2427_A0_B2_OB0_BZ0_CC0	1.464	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	126	2	62	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.026	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	127	128	5852	2312	0.395079	1	1	1	0	1	1	0	1	1	Q2312_A1_B1_OB1_BZ0_CC1	1.681	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	128	2	66	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.031	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	129	127	5748	2312	0.402227	0	1	0	0	1	1	0	1	1	Q2312_A0_B1_OB0_BZ0_CC1	1.798	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	256	1	130	2	51	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.026	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	131	125	5601	2252	0.402071	0	1	0	0	1	1	0	1	1	Q2252_A0_B1_OB0_BZ0_CC1	1.646	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	132	2	60	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.023	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	133	123	5455	2203	0.403850	0	2	0	0	0	1	0	1	1	Q2203_A0_B2_OB0_BZ0_CC0	1.509	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	134	2	49	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.023	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	135	120	5259	2091	0.397604	1	1	1	0	1	1	0	1	1	Q2091_A1_B1_OB1_BZ0_CC1	1.936	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	136	2	57	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.025	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	137	119	5166	2091	0.404762	0	2	0	0	0	1	0	1	1	Q2091_A0_B2_OB0_BZ0_CC0	1.483	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	256	1	138	2	55	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.051	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	139	116	4970	1986	0.399598	1	1	1	0	1	1	0	1	1	Q1986_A1_B1_OB1_BZ0_CC1	1.502	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	140	2	54	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.025	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	141	115	4886	1986	0.406467	0	1	0	0	1	1	0	1	1	Q1986_A0_B1_OB0_BZ0_CC1	1.370	0.000	0.000	0.000	0.000	1	0	0		0
