case_mode	case_n	case_seed	call_idx	candidate_idx	cand_kind	cand_is_same_side_reject	cand_is_accepted	cand_is_other_reject	candidate_elapsed_ms	cand_same_side_probe_ms	cand_same_side_probe_queue_ms	cand_same_side_probe_neighbor_iter_ms	cand_same_side_probe_found_t	cand_same_side_probe_visited_vertices	cand_third_comp_scan_ms	cand_bfs_total_ms	cand_bfs_neighbor_iter_ms	cand_partition_ms	cand_connectivity_check_ms	cand_accept	cand_reject_reason
comb_dense	256	1	1	220	separator_candidate	1	0	0	4.064	0.058	0.027	0.015	1	254	0.000	0.058	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	221	separator_candidate	1	0	0	2.355	0.063	0.032	0.015	1	254	0.000	0.063	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	222	separator_candidate	1	0	0	2.320	0.062	0.031	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	223	separator_candidate	1	0	0	2.504	0.085	0.053	0.016	1	254	0.000	0.085	0.016	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	224	separator_candidate	1	0	0	2.020	0.060	0.029	0.015	1	254	0.000	0.060	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	225	separator_candidate	1	0	0	1.916	0.034	0.019	0.007	1	254	0.000	0.034	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	226	separator_candidate	1	0	0	1.152	0.030	0.016	0.007	1	254	0.000	0.030	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	227	separator_candidate	1	0	0	2.360	0.088	0.031	0.015	1	254	0.000	0.088	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	228	separator_candidate	1	0	0	2.357	0.063	0.032	0.015	1	254	0.000	0.063	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	229	separator_candidate	1	0	0	2.418	0.062	0.032	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	230	separator_candidate	1	0	0	2.335	0.062	0.032	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	231	separator_candidate	1	0	0	1.124	0.032	0.017	0.007	1	254	0.000	0.032	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	232	separator_candidate	1	0	0	2.651	0.037	0.022	0.008	1	254	0.000	0.037	0.008	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	233	separator_candidate	1	0	0	1.952	0.035	0.020	0.007	1	254	0.000	0.035	0.007	0.000	0.000	0	same_side_reject
